MWA_Id	MWA_Word
[[11, 12], [2, 3], [3, 4], [4, 2], [1, 1]]	[['.', '.'], ['woman', 'woman'], ['wearing', 'wearing'], ['large', 'fat'], ['A', 'A']]
[[9, 9], [6, 6], [7, 7], [8, 8], [1, 1], [2, 2]]	[['.', '.'], ['on', 'on'], ['a', 'a'], ['skateboard', 'skateboard'], ['A', 'A'], ['man', 'man']]
[[13, 9], [7, 3], [8, 4], [9, 5], [10, 6], [12, 8], [3, 2], [1, 1]]	[['.', '.'], ['does', 'does'], ['the', 'the'], ['backstroke', 'backstroke'], ['in', 'in'], ['pool', 'pool'], ['girl', 'girl'], ['A', 'A']]
[[6, 8], [4, 6], [5, 7], [1, 1], [2, 2], [3, 4]]	[['.', '.'], ['a', 'a'], ['fence', 'fence'], ['A', 'A'], ['deer', 'deer'], ['jumps', 'jumping']]
[[18, 14], [9, 6], [6, 4], [17, 13], [16, 12], [14, 10]]	[['.', '.'], ['outfit', 'suit'], ['a', 'a'], ['sidewalk', 'streets'], ['the', 'the'], ['walking', 'walking']]
[[7, 6], [1, 1], [2, 2], [6, 5]]	[['.', '.'], ['a', 'A'], ['dog', 'dog'], ['water', 'water']]
[[7, 9], [10, 8]]	[['terminal', 'terminal'], ['battery', 'battery']]
[[1, 1], [2, 2], [4, 4], [5, 5], [8, 6], [9, 7]]	[['there', 'There'], ['is', 'is'], ['gap', 'gap'], ['between', 'between'], ['terminal', 'terminal'], ['6', '6']]
[[5, 8]]	[['closed', 'closed']]
[[3, 2], [12, 7]]	[['bulb', 'bulb'], ['path', 'path']]
[[11, 11], [5, 3], [10, 7]]	[['.', '.'], ['voltage', 'voltage'], ['terminals', 'terminals']]
[[2, 9], [3, 10], [9, 1], [1, 7]]	[['closed', 'closed'], ['path', 'path'], ['bulb', 'Bulb'], ['the', 'the']]
[[7, 7], [8, 8], [9, 9], [10, 10], [2, 1], [3, 2], [12, 12], [13, 13], [5, 5], [4, 3]]	[['the', 'the'], ['same', 'same'], ['closed', 'closed'], ['path', 'path'], ['bulb', 'Bulb'], ['a', 'A'], ['the', 'the'], ['battery', 'battery'], ['contained', 'contained'], ['is', 'was']]
[[4, 15], [5, 16], [8, 4]]	[['a', 'a'], ['gap', 'gap'], ['b', '2']]
[]	[]
[[9, 15], [10, 16], [2, 11], [1, 9]]	[['the', 'the'], ['bulb', 'bulb'], ['path', 'path'], ['the', 'the']]
[[3, 4], [4, 5], [5, 6], [6, 7], [8, 9], [7, 8], [2, 1]]	[['and', 'and'], ['c', 'C'], ['are', 'are'], ['in', 'in'], ['paths', 'paths'], ['separate', 'different'], ['a', 'A']]
[[4, 4], [5, 5], [6, 6], [2, 2], [10, 3]]	[['a', 'a'], ['chemical', 'chemical'], ['reaction', 'reaction'], ['battery', 'battery'], ['rely', 'uses']]
[[7, 1], [8, 2], [9, 3], [10, 4], [11, 5]]	[['the', 'the'], ['terminals', 'terminals'], ['are', 'are'], ['not', 'not'], ['connected', 'connected']]
[[12, 1], [13, 2], [7, 4], [8, 5], [10, 7], [5, 3]]	[['bulb', 'Bulb'], ['b', 'B'], ['in', 'in'], ['a', 'a'], ['path', 'path'], ['are', 'is']]
[[6, 1], [7, 2], [9, 6], [10, 7], [2, 14], [3, 15], [5, 8], [8, 3]]	[['bulb', 'Bulb'], ['a', 'A'], ['in', 'in'], ['a', 'a'], ['switch', 'switch'], ['z', 'Z.'], ['closed', 'closed'], ['was', 'is']]
[[3, 9], [4, 10], [6, 12], [7, 13]]	[['closed', 'closed'], ['path', 'path'], ['the', 'the'], ['battery', 'battery']]
[[10, 11], [9, 10], [7, 8], [3, 3], [5, 5]]	[['battery', 'battery'], ['the', 'the'], ['path', 'path'], ['is', 'is'], ['in', 'in']]
[[3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [2, 2], [1, 1]]	[['no', 'no'], ['gap', 'gap'], ['between', 'between'], ['terminal', 'terminal'], ['6', '6'], ['and', 'and'], ['the', 'the'], ['positive', 'positive'], ['terminal', 'terminal'], ['was', 'is'], ['There', 'There']]
[[6, 8], [3, 5], [4, 6], [5, 7]]	[['path', 'path'], ['in', 'in'], ['a', 'a'], ['closed', 'closed']]
[[5, 9], [6, 10], [7, 11], [3, 14], [1, 13], [2, 2]]	[['different', 'different'], ['electrical', 'electrical'], ['states', 'states'], ['terminals', 'terminals'], ['The', 'the'], ['battery', 'battery']]
[]	[]
[[2, 2], [3, 3], [5, 5], [6, 6], [4, 4]]	[['open', 'open'], ['switch', 'switch'], ['a', 'a'], ['gap', 'gap'], ['causes', 'creates']]
[[2, 1], [3, 2], [5, 3]]	[['A', 'A'], ['and', 'and'], ['C', 'C']]
[[4, 4], [2, 2], [3, 3], [1, 1]]	[['separated', 'separated'], ['terminal', 'terminals'], ['is', 'are'], ['the', 'the']]
[[7, 5], [8, 6], [9, 4], [5, 12], [4, 10]]	[['the', 'the'], ['bulb', 'bulb'], ['and', 'and'], ['path', 'path'], ['the', 'the']]
[[15, 16], [13, 14], [14, 15], [2, 12], [3, 13], [6, 8], [7, 9], [9, 11], [5, 7]]	[['bulb', 'bulb'], ['affects', 'affects'], ['the', 'the'], ['the', 'the'], ['switch', 'switch'], ['in', 'in'], ['the', 'the'], ['path', 'path'], ['is', 'are']]
[[7, 5], [8, 6], [9, 7], [10, 8], [1, 1], [2, 2], [3, 3]]	[['in', 'in'], ['a', 'a'], ['closed', 'closed'], ['path', 'path'], ['the', 'The'], ['battery', 'battery'], ['is', 'is']]
[[8, 8], [3, 3], [10, 1], [5, 5]]	[['path', 'path'], ['is', 'is'], ['bulb', 'Bulb'], ['in', 'in']]
[[12, 16], [10, 14], [11, 15], [2, 12], [3, 13], [6, 11]]	[['bulb', 'bulb'], ['affects', 'affects'], ['the', 'the'], ['the', 'the'], ['switch', 'switch'], ['path', 'path']]
[[7, 5], [11, 4]]	[['circuit', 'circuit'], ['complete', 'incomplete']]
[]	[]
[]	[]
[[4, 1], [5, 2], [6, 3], [7, 4], [8, 5], [9, 6], [10, 7]]	[['terminal', 'Terminal'], ['1', '1'], ['and', 'and'], ['the', 'the'], ['positive', 'positive'], ['terminal', 'terminal'], ['is', 'are']]
[[2, 4], [3, 5]]	[['the', 'the'], ['positive', 'positive']]
[[2, 5], [6, 4]]	[['circuit', 'circuit'], ['complete', 'incomplete']]
[]	[]
[[6, 11], [5, 9]]	[['path', 'path'], ['the', 'the']]
[[12, 1], [13, 2], [10, 7]]	[['the', 'the'], ['battery', 'battery'], ['path', 'path']]
[[4, 4], [5, 5], [2, 2], [1, 1], [3, 3]]	[['not', 'not'], ['connected', 'connected'], ['terminal', 'terminals'], ['the', 'the'], ['is', 'are']]
[[11, 15], [12, 16], [3, 11], [2, 9]]	[['the', 'the'], ['bulb', 'bulb'], ['path', 'path'], ['the', 'the']]
[[1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [11, 6], [12, 7], [6, 9], [7, 10], [9, 11]]	[['there', 'There'], ['is', 'is'], ['no', 'no'], ['gap', 'gap'], ['between', 'between'], ['terminal', 'terminal'], ['5', '5'], ['the', 'the'], ['positive', 'positive'], ['terminal', 'terminal']]
[]	[]
[[3, 1], [4, 2], [5, 3], [8, 6], [6, 5], [1, 11]]	[['terminal', 'Terminal'], ['3', '3'], ['and', 'and'], ['terminal', 'terminal'], ['positive', 'positive'], ['gap', 'gap']]
[[11, 9], [3, 1], [4, 2], [5, 3], [6, 4], [10, 8], [8, 5]]	[['path', 'path'], ['a', 'A'], ['and', 'and'], ['c', 'C'], ['are', 'are'], ['closed', 'closed'], ['in', 'in']]
[[7, 6], [8, 7], [9, 8], [13, 11], [14, 12], [15, 13], [2, 2], [3, 3], [1, 1], [12, 10], [11, 9], [5, 4], [6, 5]]	[['still', 'still'], ['contained', 'contained'], ['in', 'in'], ['with', 'with'], ['the', 'the'], ['battery', 'battery'], ['a', 'A'], ['and', 'and'], ['bulb', 'Bulbs'], ['path', 'paths'], ['closed', 'closed'], ['c', 'C'], ['were', 'are']]
[[8, 10], [9, 11], [6, 9]]	[['electrical', 'electrical'], ['states', 'states'], ['difference', 'different']]
[[1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8]]	[['the', 'The'], ['battery', 'battery'], ['is', 'is'], ['contained', 'contained'], ['in', 'in'], ['a', 'a'], ['closed', 'closed'], ['path', 'path']]
[[6, 16], [4, 14], [5, 15], [3, 12], [2, 11]]	[['path', 'path'], ['a', 'a'], ['closed', 'closed'], ['still', 'still'], ['is', 'are']]
[[4, 9], [5, 10], [6, 11], [7, 12], [1, 2], [2, 3], [9, 5], [10, 6]]	[['in', 'in'], ['the', 'the'], ['same', 'same'], ['path', 'path'], ['the', 'the'], ['switch', 'switch'], ['the', 'the'], ['bulb', 'bulb']]
[[4, 6], [5, 7]]	[['the', 'the'], ['same', 'same']]
[]	[]
[[5, 9], [3, 7], [4, 8], [2, 5]]	[['path', 'path'], ['a', 'a'], ['closed', 'closed'], ['is', 'are']]
[]	[]
[[4, 11]]	[['gap', 'gap']]
[]	[]
[[15, 12], [4, 10], [5, 11], [8, 6], [11, 2], [14, 8], [3, 7], [13, 7]]	[['.', '.'], ['a', 'a'], ['gap', 'gap'], ['terminals', 'terminals'], ['voltage', 'voltage'], ['different', 'separated'], ['is', 'are'], ['be', 'are']]
[[3, 5], [4, 6]]	[['chemical', 'chemical'], ['reaction', 'reaction']]
[[1, 1], [2, 2], [9, 7]]	[['There', 'there'], ['is', 'is'], ['terminal', 'terminals']]
[[8, 7], [6, 6]]	[['terminal', 'terminals'], ['the', 'the']]
[[1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [9, 8]]	[['terminal', 'terminal'], ['1', '1'], ['is', 'is'], ['connected', 'connected'], ['to', 'to'], ['the', 'the'], ['battery', 'battery']]
[[3, 3], [4, 4], [5, 5]]	[['an', 'an'], ['open', 'open'], ['path', 'path']]
[[11, 12], [2, 2], [3, 3], [4, 4], [10, 11], [5, 6]]	[['battery', 'battery'], ['A', 'A'], ['and', 'and'], ['C', 'C'], ['the', 'the'], ['still', 'still']]
[[1, 1], [2, 2], [3, 3], [5, 6], [6, 7], [7, 8]]	[['the', 'the'], ['battery', 'battery'], ['is', 'is'], ['a', 'a'], ['closed', 'closed'], ['path', 'path']]
[[3, 9]]	[['enclosed', 'closed']]
[[4, 9], [5, 10], [6, 11], [7, 12], [9, 5], [10, 6]]	[['in', 'in'], ['the', 'the'], ['same', 'same'], ['path', 'path'], ['the', 'the'], ['bulb', 'bulb']]
[[4, 5], [5, 6], [8, 2]]	[['chemical', 'chemical'], ['reaction', 'reaction'], ['battery', 'battery']]
[[5, 11]]	[['gap', 'gap']]
[[5, 7], [3, 6]]	[['gap', 'gap'], ['a', 'a']]
[[2, 5], [3, 6], [5, 8], [6, 9], [9, 12], [12, 3], [4, 7]]	[['the', 'the'], ['bulb', 'bulb'], ['contained', 'contained'], ['in', 'in'], ['path', 'path'], ['switch', 'switch'], ['is', 'are']]
[[10, 6], [11, 7], [3, 11], [1, 10], [8, 4]]	[['terminal', 'terminal'], ['6', '6'], ['terminal', 'terminal'], ['positive', 'positive'], ['gap', 'gap']]
[[4, 7], [8, 9], [13, 4]]	[['z', 'Z'], ['c', 'C'], ['path', 'path']]
[[2, 2], [3, 3], [4, 4], [5, 5], [10, 9], [9, 8], [1, 1]]	[['A', 'A'], ['and', 'and'], ['B', 'B'], ['are', 'are'], ['paths', 'path'], ['closed', 'closed'], ['Bulb', 'bulbs']]
[[1, 1], [2, 2]]	[['a', 'A'], ['battery', 'battery']]
[[4, 7], [3, 5], [2, 4], [1, 1]]	[['connected', 'connected'], ['is', 'are'], ['6', '6'], ['terminal', 'Terminals']]
[[5, 6], [6, 7], [9, 4], [2, 1], [3, 2], [4, 5]]	[['not', 'not'], ['connected', 'connected'], ['6', '6'], ['terminal', 'Terminals'], ['1', '1'], ['is', 'are']]
[[4, 16]]	[['difference', 'gap']]
[[3, 7], [4, 8], [5, 9], [6, 10], [7, 11], [8, 13], [11, 12]]	[['are', 'are'], ['connected', 'connected'], ['to', 'to'], ['the', 'the'], ['negative', 'negative'], ['terminal', 'terminal'], ['battery', 'battery']]
[[3, 9], [4, 10], [6, 5], [5, 3], [11, 1], [1, 7]]	[['battery', 'battery'], ['terminal', 'terminal'], ['separated', 'separated'], ['is', 'is'], ['terminal', 'terminal'], ['The', 'the']]
[[14, 12], [2, 2], [3, 3], [4, 4], [12, 10], [13, 11], [11, 9], [10, 8], [1, 1], [6, 6], [7, 5]]	[['battery', 'battery'], ['B', 'B'], ['and', 'and'], ['C', 'C'], ['with', 'with'], ['the', 'the'], ['path', 'paths'], ['closed', 'closed'], ['bulb', 'bulbs'], ['still', 'still'], ['are', 'are']]
[[2, 7], [3, 8], [4, 9], [5, 10], [6, 11], [11, 16], [12, 17], [13, 18], [10, 15], [9, 14], [8, 12]]	[['a', 'A'], ['and', 'and'], ['b', 'B'], ['are', 'are'], ['still', 'still'], ['with', 'with'], ['the', 'the'], ['battery', 'battery'], ['paths', 'path'], ['closed', 'closed'], ['in', 'in']]
[[4, 13], [5, 14], [3, 11]]	[['a', 'a'], ['gap', 'gap'], ['causes', 'due']]
[[4, 4], [5, 5], [6, 6], [1, 1], [2, 2], [12, 7]]	[['gap', 'gap'], ['between', 'between'], ['the', 'the'], ['there', 'there'], ['is', 'is'], ['terminal', 'terminals']]
[[10, 6], [11, 7], [3, 3], [8, 4]]	[['bulb', 'bulb'], ['are', 'are'], ['switch', 'switch'], ['and', 'and']]
[[5, 7], [3, 5], [4, 6], [2, 1]]	[['connected', 'connected'], ['are', 'are'], ['not', 'not'], ['terminals', 'Terminals']]
[]	[]
[[7, 8], [2, 3], [9, 1], [10, 2], [4, 5]]	[['path', 'path'], ['is', 'is'], ['bulb', 'Bulb'], ['A.', 'A'], ['in', 'in']]
[[2, 12], [1, 10]]	[['path', 'path'], ['the', 'the']]
[[13, 11], [3, 3], [4, 4], [6, 5], [7, 6], [9, 7], [10, 8], [12, 10], [5, 9]]	[['battery', 'battery'], ['is', 'is'], ['not', 'not'], ['in', 'in'], ['the', 'the'], ['closed', 'closed'], ['path', 'path'], ['the', 'the'], ['contained', 'containing']]
[[6, 4], [7, 5], [8, 6]]	[['the', 'the'], ['positive', 'positive'], ['terminal', 'terminal']]
[[7, 6], [5, 4], [6, 5], [2, 2], [3, 3], [4, 1]]	[['connected', 'connected'], ['4', '4'], ['are', 'are'], ['1', '1'], ['and', 'and'], ['terminal', 'Terminals']]
[[2, 2]]	[['battery', 'battery']]
[[6, 1], [7, 2], [8, 3], [9, 4], [11, 5], [12, 6], [13, 7], [3, 12], [4, 13]]	[['terminals', 'Terminals'], ['1', '1'], [',', ','], ['2', '2'], ['and', 'and'], ['3', '3'], ['are', 'are'], ['battery', 'battery'], ['terminal', 'terminal']]
[[1, 1], [2, 2]]	[['Terminal', 'Terminal'], ['4', '4']]
[[3, 15], [4, 16], [12, 12]]	[['a', 'a'], ['gap', 'gap'], ['battery', 'battery']]
[[1, 4], [2, 5], [3, 6], [4, 7]]	[['the', 'the'], ['positive', 'positive'], ['terminal', 'terminal'], ['is', 'are']]
[]	[]
[[7, 9], [8, 10], [9, 11], [10, 12], [1, 1], [2, 2], [14, 3], [15, 4], [13, 5], [4, 7], [5, 8], [3, 6]]	[['in', 'in'], ['the', 'the'], ['same', 'same'], ['path', 'path'], ['the', 'The'], ['switch', 'switch'], ['and', 'and'], ['the', 'the'], ['bulb', 'bulb'], ['to', 'to'], ['be', 'be'], ['has', 'have']]
[[10, 10], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9]]	[['battery', 'battery'], ['in', 'in'], ['different', 'different'], ['paths', 'paths'], ['with', 'with'], ['the', 'the']]
[[4, 8], [5, 9], [2, 5]]	[['a', 'a'], ['closed', 'closed'], ['battery', 'battery']]
[[14, 12], [8, 6], [9, 7], [10, 8], [11, 9], [12, 10], [13, 11], [2, 1], [3, 2], [4, 3]]	[['battery', 'battery'], ['in', 'in'], ['a', 'a'], ['closed', 'closed'], ['path', 'path'], ['with', 'with'], ['the', 'the'], ['bulb', 'Bulb'], ['C', 'C'], ['was', 'was']]
[[11, 11], [3, 6], [4, 7], [5, 8], [8, 1], [2, 3]]	[['battery', 'battery'], ['a', 'a'], ['closed', 'closed'], ['path', 'path'], ['bulb', 'Bulb'], ['is', 'is']]
[[5, 7], [6, 8]]	[['the', 'the'], ['battery', 'battery']]
[[7, 15], [5, 12]]	[['path', 'path'], ['in', 'in']]
[]	[]
[[8, 12], [2, 4], [3, 5], [7, 10]]	[['path', 'path'], ['the', 'the'], ['bulb', 'bulb'], ['the', 'the']]
[[9, 12], [1, 2], [2, 3], [3, 4], [7, 10], [8, 11]]	[['battery', 'battery'], ['a', 'A'], ['and', 'and'], ['c', 'C'], ['with', 'with'], ['the', 'the']]
[[10, 1], [11, 2], [1, 4], [2, 5], [5, 8], [6, 9], [8, 11], [4, 7]]	[['terminal', 'Terminal'], ['1', '1'], ['The', 'the'], ['positive', 'positive'], ['separated', 'separated'], ['by', 'by'], ['gap', 'gap'], ['is', 'are']]
[[1, 4], [2, 5], [3, 6], [5, 1], [6, 2], [12, 11], [11, 10], [10, 9]]	[['The', 'the'], ['positive', 'positive'], ['terminal', 'terminal'], ['terminal', 'Terminal'], ['1', '1'], ['difference', 'gap'], ['the', 'the'], ['because', 'by']]
[[6, 4], [7, 5], [4, 8], [3, 7], [9, 6], [1, 1]]	[['the', 'the'], ['positive', 'positive'], ['connected', 'connected'], ['is', 'are'], ['terminal', 'terminal'], ['Terminal', 'Terminal']]
[[12, 7], [10, 5]]	[['path', 'path'], ['a', 'an']]
[[2, 1], [3, 2], [4, 3], [5, 4], [6, 5], [8, 7], [9, 8], [7, 6], [11, 9]]	[['there', 'There'], ['is', 'is'], ['a', 'a'], ['gap', 'gap'], ['between', 'between'], ['1', '1'], ['and', 'and'], ['terminal', 'terminals'], ['6', '6']]
[[4, 6], [3, 5], [1, 1], [2, 2], [9, 4]]	[['connected', 'connected'], ['was', 'are'], ['Terminal', 'Terminals'], ['1', '1'], ['4', '4']]
[[2, 12], [4, 9], [7, 5], [3, 18]]	[['x', 'X'], ['z', 'Z'], ['closed', 'closed'], ['and', 'and']]
[[1, 2], [2, 3], [8, 5], [9, 6], [6, 12], [4, 9]]	[['the', 'the'], ['switch', 'switch'], ['the', 'the'], ['bulb', 'bulb'], ['path', 'path'], ['in', 'in']]
[[2, 1], [3, 2], [4, 3], [5, 4], [6, 5], [8, 7], [9, 8], [11, 9]]	[['A', 'A'], ['and', 'and'], ['C', 'C'], ['are', 'are'], ['not', 'not'], ['the', 'the'], ['same', 'same'], ['path', 'path']]
[[11, 4], [10, 3]]	[['complete', 'incomplete'], ['a', 'an']]
[[2, 7], [3, 8], [4, 9], [5, 10], [6, 11], [9, 13], [10, 14], [11, 15], [16, 18]]	[['A', 'A'], ['and', 'and'], ['B', 'B'], ['are', 'are'], ['still', 'still'], ['a', 'a'], ['closed', 'closed'], ['path', 'path'], ['battery', 'battery']]
[[5, 3], [4, 1], [8, 15]]	[['indicates', 'indicates'], ['measurement', 'Measuring'], ['bulb', 'bulb']]
[[1, 10], [2, 11], [4, 14], [9, 2]]	[['bulb', 'bulb'], ['b', 'B'], ['c', 'C'], ['path', 'path']]
[[1, 4], [2, 5], [7, 11], [8, 12], [13, 1], [14, 2], [5, 8], [3, 6]]	[['Bulb', 'bulb'], ['A', 'A'], ['closed', 'closed'], ['path', 'path'], ['switch', 'Switch'], ['Y.', 'Y'], ['in', 'in'], ['is', 'are']]
[[21, 16], [1, 7], [2, 8], [20, 15], [3, 9], [10, 1], [16, 5], [17, 13]]	[['.', '.'], ['The', 'the'], ['electrical', 'electrical'], ['bulb', 'bulb'], ['states', 'state'], ['determine', 'Measuring'], ['locate', 'place'], ['a', 'a']]
[[4, 9], [5, 10], [7, 12], [8, 13], [10, 1]]	[['closed', 'closed'], ['path', 'path'], ['the', 'the'], ['battery', 'battery'], ['bulb', 'Bulb']]
[[1, 7]]	[['path', 'path']]
[[1, 7], [2, 8], [3, 9], [5, 5], [7, 14]]	[['the', 'the'], ['electrical', 'electrical'], ['state', 'state'], ['locate', 'place'], ['gap', 'gap']]
[[9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [2, 1], [3, 2], [4, 3], [5, 6], [6, 7], [7, 8], [14, 15]]	[['with', 'with'], ['the', 'the'], ['battery', 'battery'], ['and', 'and'], ['switch', 'switch'], ['bulb', 'Bulb'], ['a', 'A'], ['is', 'is'], ['in', 'in'], ['a', 'a'], ['closed', 'closed'], ['x', 'X.']]
[[5, 6], [6, 7], [7, 8], [3, 4]]	[['the', 'the'], ['same', 'same'], ['path', 'path'], ['are', 'are']]
[[7, 5], [8, 6], [9, 7], [10, 8], [1, 9], [2, 10], [3, 11], [4, 12], [11, 1], [12, 2], [6, 4], [5, 3]]	[['by', 'by'], ['a', 'a'], ['gap', 'gap'], ['from', 'from'], ['the', 'the'], ['negative', 'negative'], ['battery', 'battery'], ['terminal', 'terminal'], ['terminal', 'terminal'], ['6', '6'], ['seperated', 'separated'], ['is', 'is']]
[[1, 11], [2, 12], [3, 13], [4, 14], [6, 9], [7, 10], [9, 1], [5, 7], [13, 8]]	[['the', 'the'], ['negative', 'negative'], ['battery', 'battery'], ['terminal', 'terminal'], ['connected', 'connected'], ['to', 'to'], ['terminal', 'Terminals'], ['is', 'are'], ['only', 'not']]
[[2, 1], [3, 2], [5, 4]]	[['there', 'there'], ['is', 'is'], ['gap', 'gap']]
[[4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [1, 1], [2, 2], [3, 3]]	[['contained', 'contained'], ['in', 'in'], ['a', 'a'], ['closed', 'closed'], ['path', 'path'], ['with', 'with'], ['the', 'the'], ['battery', 'battery'], ['bulb', 'Bulb'], ['a', 'A'], ['is', 'is']]
[]	[]
[[1, 1], [2, 2], [6, 4], [7, 5], [4, 8], [3, 7], [9, 6]]	[['terminal', 'Terminal'], ['4', '4'], ['the', 'the'], ['positive', 'positive'], ['connected', 'connected'], ['is', 'are'], ['terminal', 'terminal']]
[[10, 7], [2, 2], [6, 3], [9, 6]]	[['path', 'path'], ['bulb', 'bulb'], ['are', 'is'], ['same', 'own']]
[[5, 5], [9, 4]]	[['path', 'path'], ['open', 'open']]
[[4, 8], [5, 9], [6, 10]]	[['in', 'in'], ['the', 'the'], ['same', 'same']]
[[1, 8], [2, 9], [5, 4], [6, 5]]	[['a', 'a'], ['closed', 'closed'], ['the', 'the'], ['battery', 'battery']]
[[2, 1], [3, 2], [4, 3], [5, 4], [6, 5], [8, 7], [7, 6]]	[['A', 'A'], ['and', 'and'], ['C', 'C'], ['are', 'are'], ['in', 'in'], ['paths', 'paths'], ['separate', 'different']]
[[8, 9], [4, 4], [5, 5], [6, 6], [7, 7], [1, 1], [3, 3]]	[['terminal', 'terminal'], ['connected', 'connected'], ['to', 'to'], ['the', 'the'], ['negative', 'negative'], ['terminal', 'terminal'], ['was', 'is']]
[[8, 12], [9, 13], [10, 14], [11, 15], [12, 16], [13, 17], [14, 18], [2, 7], [3, 8], [4, 9], [7, 10]]	[['in', 'in'], ['a', 'a'], ['closed', 'closed'], ['path', 'path'], ['with', 'with'], ['the', 'the'], ['battery', 'battery'], ['A', 'A'], ['and', 'and'], ['B', 'B'], ['be', 'are']]
[[2, 6], [3, 7], [4, 8], [5, 9], [6, 10], [11, 15], [12, 16], [13, 17], [10, 14], [9, 13], [8, 11]]	[['a', 'A'], ['and', 'and'], ['b', 'B'], ['are', 'are'], ['still', 'still'], ['with', 'with'], ['the', 'the'], ['battery', 'battery'], ['paths', 'path'], ['closed', 'closed'], ['in', 'in']]
[[3, 7], [4, 8]]	[['a', 'a'], ['closed', 'closed']]
[[4, 9], [5, 10], [7, 12]]	[['in', 'in'], ['the', 'the'], ['path', 'path']]
[[11, 13], [12, 14], [3, 2], [6, 5], [7, 3], [17, 1]]	[['a', 'a'], ['gap', 'gap'], ['voltage', 'voltage'], ['location', 'place'], ['tells', 'indicates'], ['measured', 'Measuring']]
[[7, 6], [11, 1]]	[['connected', 'connected'], ['terminal', 'Terminals']]
[[2, 4], [3, 5], [4, 6]]	[['creates', 'creates'], ['a', 'a'], ['gap', 'gap']]
[[7, 12], [1, 4], [2, 5], [6, 11]]	[['battery', 'battery'], ['closed', 'closed'], ['path', 'path'], ['a', 'a']]
[[8, 4], [4, 2]]	[['pathway', 'path'], ['be', 'is']]
[[9, 12], [10, 13], [11, 14], [12, 15], [13, 16], [4, 5], [5, 6], [6, 7], [2, 2], [3, 3]]	[['closed', 'closed'], ['path', 'path'], ['with', 'with'], ['the', 'the'], ['battery', 'battery'], ['C', 'C'], ['were', 'were'], ['still', 'still'], ['B', 'B'], ['and', 'and']]
[]	[]
[[2, 1], [3, 2], [4, 3], [5, 4], [6, 5], [7, 6], [8, 7]]	[['there', 'there'], ['is', 'is'], ['a', 'a'], ['gap', 'gap'], ['in', 'in'], ['the', 'the'], ['circuit', 'circuit']]
[[4, 5], [5, 6], [6, 7]]	[['a', 'a'], ['closed', 'closed'], ['path', 'path']]
[[2, 1], [3, 2], [4, 3]]	[['the', 'the'], ['battery', 'battery'], ['is', 'is']]
[[3, 15], [4, 16], [7, 13], [6, 10]]	[['a', 'a'], ['gap', 'gap'], ['terminals', 'terminal'], ['the', 'the']]
[[1, 1], [2, 2], [5, 5], [6, 6], [8, 7]]	[['the', 'The'], ['battery', 'battery'], ['in', 'in'], ['a', 'a'], ['path', 'path']]
[[8, 7]]	[['pathes', 'paths']]
[[8, 6], [9, 7], [10, 8], [11, 9], [12, 10], [13, 11], [2, 1], [3, 2], [4, 3], [5, 4]]	[['the', 'the'], ['same', 'same'], ['path', 'path'], ['with', 'with'], ['the', 'the'], ['battery', 'battery'], ['B', 'B'], ['and', 'and'], ['C', 'C'], ['are', 'are']]
[[6, 12], [7, 13], [4, 10], [3, 9]]	[['the', 'the'], ['battery', 'battery'], ['paths', 'path'], ['closed', 'closed']]
[[11, 11], [12, 12]]	[['the', 'the'], ['battery', 'battery']]
[[6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [5, 1], [4, 6], [3, 2], [14, 12]]	[['are', 'are'], ['connected', 'connected'], ['to', 'to'], ['the', 'the'], ['negative', 'negative'], ['terminals', 'Terminals'], ['3', '3'], ['first', '1'], ['battery', 'battery']]
[[12, 12], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [11, 11], [9, 9]]	[['battery', 'battery'], ['bulbs', 'bulbs'], ['b', 'B'], ['and', 'and'], ['c', 'C'], ['are', 'are'], ['the', 'the'], ['path', 'paths']]
[[1, 1], [2, 2], [4, 4]]	[['There', 'There'], ['is', 'is'], ['gap', 'gap']]
[[6, 12], [3, 9], [4, 10], [5, 11], [1, 1]]	[['state', 'state'], ['the', 'the'], ['same', 'same'], ['electrical', 'electrical'], ['Terminal', 'Terminals']]
[[13, 16], [2, 12], [3, 13], [5, 8], [6, 9], [10, 14], [7, 11], [11, 15], [4, 7]]	[['bulb', 'bulb'], ['the', 'the'], ['switch', 'switch'], ['in', 'in'], ['the', 'the'], ['affect', 'affects'], ['path', 'path'], ['the', 'the'], ['is', 'are']]
[]	[]
[[2, 1], [3, 2], [4, 3], [8, 9], [6, 7]]	[['bulb', 'Bulb'], ['A', 'A'], ['is', 'is'], ['path', 'path'], ['a', 'a']]
