Sent1	DLS_compose_ppmi	DLS_compose_cbow
Signals detected in MH370 search in 'same broad area'	0.810999742043	0.77864502939
Ceremonial funeral for Margaret Thatcher	0.748298355444	0.626942970151
Angelina Jolie "very grateful" for support after double mastectomy	0.846429722946	0.808809222733
Matt Smith quits BBC‚Äôs Doctor Who	1.0	1.0
Thai junta amasses security force to smother Bangkok protests	0.883512690205	0.861677815625
Rowhani declared winner of Iran presidential election	0.882292657523	0.824473939063
Aso refuses to resign over Nazi comments	0.749500809243	0.65744084981
PPP's Shehla Raza elected Deputy Speaker of SA	0.769252145242	0.748211269855
Explosions kill 29 outside two mosques in Lebanon's Tripoli	0.690094463502	0.643986054496
US drone strike kills six in Pakistan officials	0.910777017221	0.936306801722
Pakistan fighter jets bomb 'Taliban hideouts'	0.559571673766	0.482026813036
British tourist killed in Malaysia diving accident	0.782969811302	0.652664786256
Sisi sworn in as Egypt's president, cool reception from West	0.771465952838	0.783882199235
Taiwan's economy grows 2.27% in April-June quarter	0.660256194315	0.634906898421
Bananas thrown at Italy's first black minister	0.944892375037	0.945384539004
Gunmen Kill Eight In Second Kenya Attack	0.942729038169	0.968855765033
US writer Homes blocks Mantel‚Äôs treble win	0.68093430339	0.559525844533
Pro football player Aaron Hernandez charged with murder in friend's shooting death	0.912018197972	0.884714872079
Four arrested as Bangladesh building toll rises to 352	0.888375266111	0.81955538756
U.S. resumes search for missing British sailors after public	0.862827378629	0.745899482693
Rescuers scour debris after India buildings collapse	0.662527786385	0.595161801328
Iraqi Bomb Attacks Kill At Least 13	0.841157945501	0.824331380076
The Note's Must-Reads for Monday, November 25, 2013	0.982291681069	0.948557954423
Tamerlan Tsarnaev buried in Virginia	0.863148310508	0.778106842339
Egypt forces set to block access to Morsi protest camps	0.851268216862	0.811695116768
Eurozone unemployment at record 12 percent	0.830666823181	0.847896976789
Nobel author Doris Lessing dies at 94	0.961941965611	0.919790344408
Japan's opposition party chief criticizes Abe's economic policies	0.743342281254	0.565976186922
Noise is No. 1 quality of life complaint in NYC	0.850129949159	0.887009392458
3 Suspects Taken Into Custody in Boston Bombing Case	0.89584485601	0.846200947169
Malaysia Airlines plane 'shot down' in Ukraine	0.912970995832	0.85850733369
UN chief: 'Fragile but real hope' at Syria peace talks	0.765894419026	0.635793081911
Turkish court orders lifting of Twitter ban	0.933303581595	0.87706110419
Ukraine's opposition chief wants more protests	0.460612028932	0.381668784282
Queen pays tribute to Nelson Mandela	0.539804554531	0.567763391787
Defence in South Korea ferry trial warns of scapegoating	0.918968645491	0.881221140172
Declines in US stock market moderate	0.743050812219	0.571097202621
11:42 Churchill's last child dies aged 91	0.765473639383	0.783588891988
Israeli calls to execute Palestinian captives instead of releasing them	0.805708623436	0.762575131059
Afghanistan gears up for run-off presidential vote	0.749764445116	0.740330999226
Latest Anti-Muslim Violence in Burma Kills 1, Injures 10	0.726132032724	0.685638026061
Suspected U.S. drone strike kills 5 in Pakistan	0.969555489268	0.961790330934
The Note's Must-Reads for Friday May 24, 2013	0.929868076003	0.888074339464
Swiss TV: Police say 44 injured in train collision	0.740789188263	0.71038514796
22 killed in mine accident in southwestern China	0.728936740787	0.6767757264
NYPD Twitter Outreach Backfires Badly	0.719514927707	0.587631396542
19 hurt in New Orleans shooting	0.79630424536	0.689771857341
Another migrant ship capsizes off Italy	0.909906784891	0.852290870344
Wawrinka defeats injured Nadal to win Australian Open	0.663711214372	0.599508312857
Pranab to lead team at Mandela‚Äôs memorial service	0.700220401845	0.652897572988
Turkish search ends as last missing miners found	1.0	1.0
Margaret Thatcher will receive Ceremonial funeral	0.564116455813	0.508738949216
UN invites Iran to Syria peace talks	0.872754897896	0.831425528569
Iran predicts failure of Israeli-Palestinian peace talks	0.74023240596	0.612050747679
Pakistan survivor of honour killing attempt fears for her life	0.817521392281	0.71921380548
Olivia Colman wins second BAFTA Award	0.791061166696	0.76557021661
Titanic Violin Nabs Record $1.4 Million	0.832703890371	0.858253767029
Latest storm brings more snow to US East Coast	0.942711383346	0.936351038047
Ankeet Chavan granted conditional bail for marriage	0.82044763807	0.811522246862
Hosni Mubarak retrial adjourned until 8 June	0.930051604133	0.962216427383
JAL's first order from Airbus is blow to Boeing	0.658380476068	0.629403477547
Twin blasts rock Boston Marathon	0.878724016159	0.831958318208
EU, Britain argue over Juncker appointment	0.771267602828	0.709730398107
Sienna Miller testifies at UK phone hacking trial	0.76730947801	0.767230422064
Israelis attack 2 Palestinians in Jerusalem area	0.739712274176	0.77581401449
India Ink: Image of the Day: February 25	0.99264342661	0.976268842054
Bangladesh braces for violent protests after hanging of opposition leader	0.765309531292	0.652591954113
Daughter and son-in-law of elderly couple found buried in their back garden are charged with murder	0.905925195739	0.885885286404
EU extends sanctions against Russia	0.576151298491	0.390923376875
Cuba sees "major role" for foreign investment	0.604018888099	0.350013238033
‚ÄėGlee‚Äô star Cory Monteith found dead in hotel room	0.835315140729	0.722439577879
Al-Qaida suspects bomb oil export pipeline in Yemen	0.753681249275	0.687718994384
Comedy actor Felix Dextor dies aged 52	0.731222959095	0.665843261088
Lebanon's PM forms 'unity cabinet' Lebanon's prime minister has formed a cabinet more than 10 months after taking office, taking in a wide range of political groups after bridging serious divisions am	0.944722627932	0.907754992242
Iran has 18,000 centrifuges, 10,000 operating	0.916988282837	0.926857218818
Iranian president makes debut on world stage	0.620580776068	0.500245290401
London Marathon runners honour Boston victims	0.887870214013	0.776396254485
2 killed, multiple wounded in Miami shooting	0.833418546016	0.80498717673
Scores Killed In Egyptian Protests	0.508809426846	0.409541101084
US, China Set the Stage for Obama-Xi Summit	0.917971172093	0.81993603874
State Dept. issues wide travel alert, says terror attack possible	0.821904173783	0.684648334698
Cameron 'has no concerns' over halal meat	0.484404995069	0.297680182284
Iran gets first presidential TV debate	0.688840504726	0.700090810736
Muslim Brotherhood formed 'military wing': Egypt	0.840739831087	0.776249706251
Michelle Obama To Star In Parks And Recreation	0.90769506153	0.922602104877
Israel to release Palestinian prisoners	0.944376630567	0.969587042393
Kenyan troops storm Westgate Mall to end siege	0.816497862769	0.788206386919
EU condemns terrorist attacks in China	0.927936290429	0.903436414142
US says DPRK has no nuclear missile capability	0.909768333975	0.939316577054
Singapore stocks end up 0.11 pct	0.923901216768	0.797613746054
World's oldest man dies at 116	0.928926484987	0.905542930086
GM slow on recalls, Congress record shows	0.528420288932	0.402987927676
10 killed in Sri Lankan bus accident	0.582807110164	0.484648812239
Joint Statement by the United States and Ukraine	0.717471253335	0.761103157892
Death toll in Lebanon bombings rises to 47	0.747405948917	0.661696770296
Greek far-right leader imprisoned pending trial	1.0	1.0
Bangladesh factory owners arrested as death toll nears 350	0.838298512725	0.78326684191
3 bombs explode in southern Thailand, injuring 27	0.955101317019	0.930574830662
Israel eases ban on building material imports to Gaza	0.919234715966	0.848999156786
Ariel Castro Pleads Not Guilty	0.932416956737	0.887038364389
Afghans downplay Taliban threats, continue voting to elect president	0.746678573926	0.628236436748
4 Egyptian soldiers killed in Sinai ambush	0.936858914723	0.861931637413
BlackBerry open to sale	0.512974593366	0.550131252777
Beijing's Aircraft Carrier Returns from South China Sea	0.889925920046	0.819421010061
Egypt courts hear cases against Mubarak, Islamists	0.730832710628	0.69460912246
Bartoli wins Wimbledon title, beats Lisicki in 2	0.900431592773	0.883224904723
Moscow's Crimea success could lead to it redrawing Ukraine's eastern border	0.665493578075	0.476783353199
Nelson Mandela dies aged 95	0.974480936854	0.943220233984
One dead, 77 hurt in riot at PNG immigration centre	0.893480972497	0.845017101549
Belgian King Albert II to step down in favor of son	0.827526912439	0.803265072683
Nazi Gestapo chief 'buried in Jewish cemetery'	0.927684323954	0.925179142463
Roadside Bomb Kills 7 Afghan Soldiers	0.94479633522	0.970323980562
